Date,10TC_SCURMON,10TC_S+1MON,10TC_S+2MON,10TC_S+3MON,10TC_S+4MON,10TC_S+5MON,10TC_SCURQ,10TC_S+1Q,10TC_S+2Q,10TC_S+3Q,10TC_S+4Q,10TC_S+1CAL,10TC_S+2CAL,10TC_S+3CAL,10TC_S+4CAL,10TC_S+5CAL,10TC_S+6CAL,10TC_S+7CAL
2022-05-03,31267.0,32371.0,31467.0,30150.0,29183.0,,30813.0,30267.0,25325.0,18125.0,17892.0,17488.0,14675.0,13525.0,13163.0,12867.0,12646.0,12475.0
2022-05-04,31650.0,33229.0,32346.0,30996.0,29813.0,,31226.0,31052.0,26100.0,18450.0,18167.0,17725.0,14854.0,13750.0,13250.0,12925.0,12683.0,12483.0
2022-05-05,31500.0,33375.0,32708.0,31108.0,30000.0,,31225.0,31272.0,26408.0,18908.0,18417.0,17933.0,14950.0,13758.0,13250.0,12925.0,12683.0,12483.0
2022-05-06,31525.0,33354.0,32833.0,31167.0,29625.0,,31226.0,31208.0,26442.0,18638.0,18263.0,17817.0,14883.0,13742.0,13250.0,12950.0,12708.0,12500.0
2022-05-09,31896.0,33717.0,33138.0,31321.0,29813.0,,31471.0,31424.0,26575.0,18808.0,18329.0,17938.0,14900.0,13750.0,13250.0,12958.0,12729.0,12517.0
2022-05-10,31058.0,32708.0,32375.0,30658.0,29208.0,,30855.0,30747.0,25650.0,18325.0,17917.0,17442.0,14692.0,13625.0,13192.0,12925.0,12708.0,12500.0
2022-05-11,30958.0,32438.0,32200.0,30625.0,29192.0,,30732.0,30672.0,25708.0,18225.0,17942.0,17475.0,14700.0,13658.0,13196.0,12908.0,12717.0,12508.0
2022-05-12,30383.0,31383.0,31417.0,30083.0,28750.0,,30189.0,30083.0,25317.0,18033.0,17675.0,17250.0,14558.0,13625.0,13192.0,12908.0,12717.0,12508.0
2022-05-13,30375.0,31296.0,31300.0,30150.0,28908.0,,30157.0,30120.0,25283.0,18000.0,17650.0,17225.0,14517.0,13625.0,13192.0,12908.0,12717.0,12508.0
2022-05-16,30475.0,31625.0,31667.0,30475.0,29192.0,,30300.0,30445.0,25442.0,18208.0,17742.0,17325.0,14542.0,13642.0,13200.0,12933.0,12733.0,12533.0
2022-05-17,30704.0,32608.0,32508.0,31233.0,29717.0,,30704.0,31153.0,26292.0,18588.0,18050.0,17646.0,14700.0,13642.0,13217.0,12963.0,12750.0,12567.0
2022-05-18,30804.0,32854.0,32967.0,31592.0,30075.0,,30819.0,31544.0,26579.0,18625.0,18125.0,17896.0,14792.0,13708.0,13254.0,12975.0,12767.0,12575.0
2022-05-19,30771.0,32058.0,32167.0,31017.0,29725.0,,30543.0,30970.0,26025.0,18433.0,18017.0,17667.0,14675.0,13658.0,13233.0,12950.0,12742.0,12533.0
2022-05-20,30896.0,32317.0,32458.0,31308.0,29808.0,,30671.0,31192.0,26208.0,18492.0,18058.0,17725.0,14717.0,13683.0,13242.0,12958.0,12750.0,12542.0
2022-05-23,30717.0,31521.0,31842.0,30917.0,29467.0,,30346.0,30742.0,25796.0,18275.0,17950.0,17500.0,14584.0,13617.0,13217.0,12933.0,12750.0,12533.0
2022-05-24,30608.0,30892.0,31000.0,30175.0,28742.0,,30100.0,29972.0,24900.0,17829.0,17625.0,17217.0,14367.0,13483.0,13158.0,12875.0,12733.0,12525.0
2022-05-25,30638.0,31296.0,31183.0,30508.0,29042.0,,30245.0,30245.0,25267.0,18000.0,17700.0,17358.0,14267.0,13417.0,13175.0,12892.0,12742.0,12533.0
2022-05-26,30521.0,30767.0,30775.0,30300.0,28692.0,,30029.0,29922.0,24888.0,18092.0,17850.0,17567.0,14308.0,13442.0,13192.0,12908.0,12742.0,12542.0
2022-05-27,30442.0,29117.0,29238.0,29442.0,27875.0,,29453.0,28851.0,24225.0,17896.0,17675.0,17396.0,14200.0,13342.0,13133.0,12900.0,12733.0,12533.0
2022-05-30,30538.0,28958.0,29288.0,29479.0,28096.0,,29432.0,28954.0,24342.0,17988.0,17588.0,17342.0,14158.0,13317.0,13125.0,12900.0,12667.0,12533.0
2022-05-31,30138.0,30392.0,30483.0,29158.0,26500.0,,29799.0,30011.0,25083.0,18358.0,17992.0,17546.0,14250.0,13350.0,13108.0,12917.0,12733.0,12546.0
2022-06-01,29779.0,30033.0,30283.0,29000.0,26525.0,,29679.0,29772.0,25058.0,18358.0,17983.0,17625.0,14275.0,13358.0,13117.0,12917.0,12742.0,12546.0
2022-06-06,29400.0,30042.0,30242.0,28858.0,26250.0,,29553.0,29714.0,24825.0,18004.0,17729.0,17300.0,14158.0,13283.0,13058.0,12908.0,12725.0,12517.0
2022-06-07,28067.0,28096.0,28583.0,27600.0,25500.0,,29108.0,28093.0,23617.0,17525.0,17350.0,16933.0,13888.0,13125.0,12958.0,12842.0,12658.0,12463.0
2022-06-08,27375.0,27329.0,27496.0,26563.0,25067.0,,28878.0,27129.0,23375.0,17104.0,17067.0,16721.0,13783.0,13071.0,12958.0,12829.0,12646.0,12458.0
2022-06-09,27350.0,27233.0,27350.0,26725.0,25308.0,,28869.0,27103.0,23750.0,17150.0,17067.0,16746.0,13838.0,13079.0,12958.0,12842.0,12629.0,12463.0
2022-06-10,27633.0,28142.0,28258.0,27475.0,25708.0,,28964.0,27958.0,24167.0,17613.0,17417.0,17092.0,13983.0,13242.0,13008.0,12883.0,12654.0,12492.0
2022-06-13,27225.0,27800.0,27992.0,27375.0,25600.0,,28828.0,27722.0,23983.0,17471.0,17275.0,16942.0,13917.0,13188.0,12958.0,12892.0,12654.0,12496.0
2022-06-14,27708.0,28967.0,28700.0,28258.0,26000.0,,28989.0,28642.0,24208.0,17883.0,17517.0,17163.0,14017.0,13217.0,12975.0,12904.0,12663.0,12504.0
2022-06-15,27858.0,28325.0,28183.0,27604.0,25542.0,,29039.0,28038.0,23792.0,17633.0,17433.0,16971.0,13938.0,13167.0,12958.0,12888.0,12646.0,12496.0
2022-06-16,28042.0,28754.0,28621.0,27971.0,25833.0,,29100.0,28449.0,24250.0,17779.0,17563.0,16983.0,13967.0,13175.0,12971.0,12904.0,12654.0,12496.0
2022-06-17,28167.0,29292.0,29133.0,28450.0,26058.0,,29142.0,28958.0,24408.0,17850.0,17633.0,16971.0,13938.0,13196.0,12983.0,12904.0,12654.0,12496.0
2022-06-20,27504.0,27771.0,27792.0,26917.0,25083.0,,28921.0,27493.0,23542.0,17092.0,17083.0,16304.0,13304.0,12917.0,12783.0,12792.0,12583.0,12458.0
2022-06-21,27379.0,27233.0,27417.0,26542.0,24600.0,,28879.0,27064.0,22963.0,16617.0,16625.0,15992.0,13038.0,12796.0,12692.0,12675.0,12525.0,12425.0
2022-06-22,27267.0,26025.0,26350.0,25625.0,23667.0,,28842.0,26000.0,21900.0,16129.0,16221.0,15792.0,12888.0,12700.0,12625.0,12558.0,12450.0,12392.0
2022-06-23,27342.0,26863.0,27196.0,26292.0,24271.0,,28867.0,26784.0,22508.0,16467.0,16575.0,16054.0,13083.0,12758.0,12667.0,12575.0,12467.0,12408.0
2022-06-24,27325.0,25642.0,26125.0,25275.0,23667.0,,28861.0,25681.0,21833.0,16146.0,16354.0,15821.0,13017.0,12708.0,12658.0,12542.0,12442.0,12388.0
2022-06-27,27308.0,25525.0,25825.0,25050.0,23283.0,,28855.0,25467.0,21454.0,15983.0,16250.0,15742.0,12888.0,12675.0,12642.0,12533.0,12433.0,12383.0
2022-06-28,27325.0,24108.0,24725.0,23983.0,22375.0,,28861.0,24272.0,20608.0,15225.0,15746.0,15267.0,12725.0,12550.0,12550.0,12475.0,12417.0,12375.0
2022-06-29,27325.0,24133.0,24654.0,24025.0,22317.0,,28861.0,24271.0,20650.0,15133.0,15658.0,15221.0,12742.0,12558.0,12550.0,12475.0,12417.0,12375.0
2022-06-30,24650.0,25358.0,24625.0,22833.0,21583.0,,24878.0,21333.0,15717.0,16183.0,15908.0,15950.0,13121.0,12721.0,12571.0,12504.0,12442.0,12404.0
2022-07-01,24854.0,25271.0,24671.0,22813.0,21483.0,,24932.0,21042.0,15746.0,16246.0,16000.0,15933.0,13117.0,12721.0,12579.0,12492.0,12433.0,12396.0
2022-07-04,24813.0,24833.0,24233.0,22471.0,20917.0,,24626.0,20638.0,15633.0,16100.0,15775.0,15658.0,12892.0,12683.0,12567.0,12467.0,12425.0,12392.0
2022-07-05,23979.0,23583.0,23167.0,21738.0,20500.0,,23576.0,19788.0,15183.0,15688.0,15333.0,15229.0,12783.0,12642.0,12517.0,12467.0,12421.0,12375.0
2022-07-06,22975.0,21875.0,21450.0,20442.0,19208.0,,22100.0,18700.0,14292.0,15042.0,14825.0,14596.0,12567.0,12558.0,12492.0,12433.0,12421.0,12375.0
2022-07-07,23283.0,21833.0,21442.0,20483.0,19025.0,,22186.0,18767.0,14008.0,14733.0,14550.0,14325.0,12508.0,12533.0,12467.0,12433.0,12421.0,12379.0
2022-07-08,22792.0,21125.0,20983.0,19983.0,18592.0,,21633.0,18308.0,13800.0,14558.0,14442.0,14192.0,12467.0,12483.0,12425.0,12396.0,12408.0,12375.0
2022-07-11,22608.0,20833.0,20692.0,20067.0,18583.0,,21378.0,18467.0,13625.0,14467.0,14438.0,14167.0,12492.0,12500.0,12413.0,12413.0,12421.0,12383.0
2022-07-12,21850.0,20100.0,20133.0,19513.0,18075.0,,20694.0,17950.0,13208.0,14142.0,13933.0,13758.0,12325.0,12329.0,12325.0,12350.0,12367.0,12333.0
2022-07-13,22117.0,20250.0,20183.0,19650.0,18117.0,,20850.0,17967.0,13275.0,14175.0,13975.0,13917.0,12521.0,12400.0,12371.0,12354.0,12375.0,12350.0
2022-07-14,22733.0,22125.0,22042.0,20896.0,19146.0,,22300.0,19088.0,14033.0,14850.0,14558.0,14550.0,12850.0,12533.0,12433.0,12363.0,12375.0,12350.0
2022-07-15,23021.0,23000.0,22958.0,21750.0,19750.0,,22993.0,19775.0,14275.0,15163.0,14846.0,14858.0,13046.0,12658.0,12538.0,12425.0,12408.0,12375.0
2022-07-18,22958.0,22883.0,22825.0,21583.0,19567.0,,22889.0,19517.0,14292.0,15158.0,14792.0,14808.0,13071.0,12658.0,12538.0,12433.0,12379.0,12350.0
2022-07-19,23533.0,23458.0,23442.0,21958.0,20000.0,,23478.0,19942.0,14638.0,15421.0,14942.0,14967.0,13225.0,12683.0,12546.0,12442.0,12383.0,12354.0
2022-07-20,24092.0,24408.0,24483.0,22875.0,20917.0,,24328.0,20892.0,15017.0,15717.0,15250.0,15292.0,13442.0,12817.0,12600.0,12475.0,12408.0,12375.0
2022-07-21,23633.0,23733.0,23725.0,22600.0,20733.0,,23697.0,20700.0,14850.0,15567.0,15183.0,14938.0,13350.0,12775.0,12600.0,12483.0,12383.0,12358.0
2022-07-22,23667.0,24079.0,24079.0,22833.0,21033.0,,23942.0,21108.0,15063.0,15796.0,15283.0,15238.0,13463.0,12792.0,12608.0,12483.0,12383.0,12358.0
2022-07-25,23117.0,22492.0,22600.0,21767.0,20033.0,,22736.0,19842.0,14450.0,15283.0,14933.0,14758.0,13108.0,12638.0,12538.0,12471.0,12392.0,12383.0
2022-07-26,23142.0,21821.0,22083.0,21300.0,19575.0,,22349.0,19400.0,14313.0,15196.0,14825.0,14621.0,12892.0,12554.0,12467.0,12483.0,12408.0,12383.0
2022-07-27,23133.0,21000.0,21638.0,20842.0,19517.0,,21924.0,19383.0,14063.0,14988.0,14767.0,14692.0,12867.0,12571.0,12458.0,12483.0,12408.0,12383.0
2022-07-28,23175.0,20221.0,20667.0,20425.0,18975.0,,21354.0,18758.0,13700.0,14671.0,14500.0,14350.0,12704.0,12492.0,12392.0,12425.0,12383.0,12367.0
2022-07-29,19271.0,19638.0,19792.0,18625.0,16708.0,,20711.0,18375.0,13271.0,14333.0,14254.0,13883.0,12454.0,12400.0,12342.0,12375.0,12333.0,12333.0
2022-08-01,20133.0,20388.0,20442.0,19100.0,17042.0,,21248.0,18861.0,13733.0,14650.0,14408.0,14179.0,12642.0,12463.0,12371.0,12425.0,12350.0,12342.0
2022-08-02,18925.0,19067.0,19417.0,18267.0,16308.0,,20405.0,17997.0,13350.0,14300.0,14217.0,13913.0,12467.0,12375.0,12353.0,12400.0,12325.0,12317.0
2022-08-03,17642.0,17683.0,18083.0,17333.0,15500.0,,19516.0,16972.0,12842.0,13842.0,13954.0,13458.0,12254.0,12213.0,12204.0,12358.0,12300.0,12300.0
2022-08-04,17679.0,17663.0,17983.0,17333.0,15600.0,,19522.0,16972.0,12479.0,13533.0,13513.0,12992.0,11938.0,12117.0,12088.0,12283.0,12250.0,12250.0
2022-08-05,18021.0,17996.0,18229.0,17583.0,15775.0,,19747.0,17196.0,12575.0,13588.0,13629.0,13104.0,12075.0,12113.0,12079.0,12275.0,12250.0,12250.0
2022-08-08,18779.0,18863.0,18925.0,18367.0,16425.0,,20289.0,17906.0,12975.0,13896.0,13896.0,13533.0,12342.0,12229.0,12175.0,12283.0,12250.0,12258.0
2022-08-09,18875.0,19017.0,19308.0,18758.0,16683.0,,20372.0,18250.0,13263.0,14246.0,14179.0,13829.0,12608.0,12350.0,12200.0,12308.0,12267.0,12275.0
2022-08-10,18667.0,18642.0,18883.0,18417.0,16567.0,,20178.0,17956.0,13158.0,14092.0,14058.0,13704.0,12525.0,12321.0,12175.0,12292.0,12250.0,12254.0
2022-08-11,18400.0,18258.0,18633.0,18092.0,16392.0,,19961.0,17705.0,12983.0,14058.0,13992.0,13613.0,12513.0,12292.0,12167.0,12267.0,12233.0,12233.0
2022-08-12,18538.0,18850.0,18858.0,18208.0,16433.0,,20204.0,17833.0,13296.0,14125.0,14033.0,13708.0,12533.0,12317.0,12183.0,12283.0,12242.0,12250.0
2022-08-15,18875.0,19475.0,18992.0,18325.0,16483.0,,20525.0,17933.0,13575.0,14267.0,14075.0,13833.0,12642.0,12350.0,12196.0,12279.0,12217.0,12221.0
2022-08-16,18775.0,19283.0,18908.0,18167.0,16267.0,,20427.0,17781.0,13175.0,14125.0,14054.0,13721.0,12563.0,12333.0,12221.0,12321.0,12267.0,12267.0
2022-08-17,18896.0,19825.0,19675.0,18542.0,16433.0,,20648.0,18217.0,13350.0,14292.0,14100.0,13817.0,12567.0,12350.0,12238.0,12321.0,12283.0,12292.0
2022-08-18,18867.0,19567.0,19692.0,18471.0,16375.0,,20553.0,18179.0,13038.0,14196.0,14004.0,13583.0,12521.0,12329.0,12238.0,12313.0,12283.0,12292.0
2022-08-19,18900.0,19238.0,19217.0,18054.0,15996.0,,20454.0,17756.0,12850.0,13975.0,13913.0,13379.0,12421.0,12300.0,12238.0,12321.0,12283.0,12292.0
2022-08-22,18921.0,19067.0,18504.0,17588.0,15408.0,,20404.0,17167.0,12754.0,13813.0,13721.0,13229.0,12313.0,12292.0,12213.0,12300.0,12275.0,12283.0
2022-08-23,18900.0,17583.0,17100.0,16388.0,14667.0,,19902.0,16051.0,12350.0,13483.0,13325.0,12925.0,12154.0,12167.0,12175.0,12250.0,12225.0,12217.0
2022-08-24,18908.0,17404.0,16200.0,15500.0,13983.0,,19845.0,15228.0,11488.0,12779.0,12671.0,12242.0,11771.0,12050.0,12138.0,12217.0,12183.0,12183.0
2022-08-25,18858.0,16542.0,15271.0,14246.0,12983.0,,19541.0,14167.0,10817.0,12375.0,12425.0,11842.0,11358.0,11871.0,12058.0,12075.0,12058.0,12058.0
2022-08-26,18858.0,16683.0,15483.0,14375.0,13200.0,,19588.0,14353.0,10908.0,12400.0,12471.0,11938.0,11388.0,11846.0,12028.0,12058.0,12050.0,12050.0
2022-08-30,18821.0,15063.0,13717.0,12592.0,11583.0,,19036.0,12631.0,10167.0,11688.0,11813.0,11150.0,11017.0,11692.0,12008.0,12054.0,11975.0,11992.0
2022-08-31,15329.0,14392.0,13417.0,12296.0,10799.0,,19116.0,13368.0,10354.0,11738.0,11979.0,11283.0,11171.0,11783.0,12088.0,12121.0,12054.0,12004.0
2022-09-01,15767.0,15067.0,14467.0,13625.0,11125.0,,19262.0,14386.0,10896.0,12163.0,12379.0,11654.0,11438.0,11842.0,12075.0,12092.0,12050.0,12042.0
2022-09-02,16129.0,16300.0,15533.0,14567.0,11625.0,,19383.0,15467.0,11325.0,12533.0,12742.0,11892.0,11704.0,11954.0,12163.0,12171.0,12133.0,12129.0
2022-09-05,16038.0,16067.0,15392.0,14408.0,11508.0,,19352.0,15289.0,11296.0,12488.0,12679.0,11950.0,11688.0,11942.0,12154.0,12154.0,12125.0,12125.0
2022-09-06,16217.0,16017.0,15183.0,14108.0,11388.0,,19412.0,15103.0,11129.0,12363.0,12579.0,11833.0,11667.0,11946.0,12124.0,12121.0,12117.0,12125.0
2022-09-07,16875.0,17379.0,16508.0,15042.0,12000.0,,19631.0,16310.0,11688.0,12617.0,12783.0,11963.0,11692.0,12013.0,12238.0,12196.0,12167.0,12175.0
2022-09-08,16789.0,17121.0,16581.0,15013.0,11921.0,,19603.0,16238.0,11596.0,12554.0,12725.0,11904.0,11746.0,12033.0,12204.0,12213.0,12183.0,12192.0
2022-09-09,16748.0,16683.0,16017.0,14617.0,11967.0,,19589.0,15772.0,11500.0,12546.0,12650.0,11904.0,11713.0,12033.0,12204.0,12221.0,12192.0,12192.0
2022-09-12,17042.0,17792.0,17183.0,15733.0,12542.0,,19687.0,16903.0,12196.0,13183.0,13225.0,12592.0,12013.0,12192.0,12346.0,12329.0,12296.0,12250.0
2022-09-13,17192.0,18471.0,17613.0,16271.0,12875.0,,19737.0,17451.0,12608.0,13408.0,13492.0,12917.0,12117.0,12225.0,12383.0,12350.0,12317.0,12258.0
2022-09-14,17000.0,17429.0,16871.0,15442.0,12350.0,,19673.0,16581.0,11996.0,12763.0,12904.0,12204.0,11763.0,12075.0,12242.0,12250.0,12225.0,12171.0
2022-09-15,17063.0,17333.0,16708.0,15375.0,12300.0,,19694.0,16472.0,11913.0,12688.0,12913.0,12250.0,11717.0,12033.0,12288.0,12263.0,12229.0,12167.0
2022-09-16,17008.0,17054.0,16321.0,15163.0,12283.0,,19676.0,16179.0,11871.0,12758.0,13004.0,12317.0,11754.0,12050.0,12296.0,12246.0,12213.0,12142.0
2022-09-20,17375.0,18758.0,17775.0,16725.0,12942.0,,19798.0,17753.0,12417.0,13267.0,13571.0,12875.0,11942.0,12125.0,12383.0,12300.0,12250.0,12192.0
2022-09-21,17313.0,18475.0,17492.0,16525.0,12958.0,,19777.0,17497.0,12258.0,13125.0,13313.0,12721.0,11842.0,12088.0,12354.0,12296.0,12250.0,12192.0
2022-09-22,17358.0,18792.0,17883.0,16733.0,13150.0,,19792.0,17803.0,12450.0,13275.0,13467.0,12875.0,11867.0,12100.0,12363.0,12342.0,12292.0,12233.0
2022-09-23,17400.0,19217.0,18108.0,16867.0,13358.0,,19806.0,18064.0,12617.0,13288.0,13513.0,12888.0,11933.0,12350.0,12571.0,12417.0,12367.0,12304.0
2022-09-26,17350.0,18679.0,17496.0,16338.0,13167.0,,19790.0,17504.0,12208.0,13000.0,13179.0,12496.0,11746.0,12296.0,12600.0,12421.0,12383.0,12333.0
2022-09-27,17325.0,19333.0,18200.0,16925.0,13475.0,,19781.0,18153.0,12513.0,13250.0,13463.0,12738.0,11846.0,12329.0,12596.0,12438.0,12408.0,12358.0
2022-09-28,17308.0,18583.0,17700.0,16550.0,13067.0,,19776.0,17611.0,12225.0,13046.0,13458.0,12704.0,11783.0,12304.0,12533.0,12438.0,12400.0,12358.0
2022-09-29,17275.0,17950.0,17070.0,16110.0,12870.0,,19765.0,17043.0,12125.0,12930.0,13440.0,12620.0,11690.0,12250.0,12490.0,12395.0,12380.0,12380.0
2022-09-30,17867.0,16892.0,15983.0,12742.0,11733.0,,16914.0,12167.0,12954.0,13383.0,12067.0,12643.0,11708.0,12242.0,12475.0,12413.0,12408.0,12408.0
2022-10-03,17750.0,16733.0,15683.0,12725.0,11667.0,,16722.0,12067.0,12925.0,13283.0,12088.0,12591.0,11658.0,12204.0,12467.0,12413.0,12408.0,12408.0
2022-10-04,19108.0,18163.0,16913.0,13242.0,12150.0,,18061.0,12554.0,13313.0,13596.0,12513.0,12994.0,11879.0,12317.0,12500.0,12475.0,12467.0,12450.0
2022-10-05,19100.0,18383.0,17133.0,13100.0,12042.0,,18205.0,12392.0,13292.0,13563.0,12479.0,12931.0,11904.0,12342.0,12500.0,12475.0,12467.0,12450.0
2022-10-06,19133.0,18517.0,17096.0,13167.0,12200.0,,18249.0,12608.0,13471.0,13746.0,12688.0,13128.0,11963.0,12358.0,12504.0,12500.0,12488.0,12483.0
2022-10-07,19238.0,18929.0,17500.0,13567.0,12492.0,,18556.0,13008.0,13754.0,13833.0,12854.0,13363.0,12050.0,12425.0,12538.0,12533.0,12517.0,12513.0
2022-10-10,18958.0,18204.0,17125.0,13350.0,12367.0,,18096.0,12775.0,13629.0,13671.0,12775.0,13213.0,12000.0,12358.0,12496.0,12492.0,12475.0,12475.0
2022-10-11,18288.0,17708.0,16267.0,13117.0,12200.0,,17421.0,12638.0,13417.0,13438.0,12654.0,13037.0,11950.0,12321.0,12463.0,12467.0,12458.0,12458.0
2022-10-12,18021.0,17275.0,15925.0,12917.0,12067.0,,17074.0,12358.0,13283.0,13308.0,12567.0,12879.0,11838.0,12275.0,12442.0,12413.0,12388.0,12421.0
2022-10-13,17808.0,16800.0,15471.0,12671.0,11875.0,,16693.0,12071.0,13013.0,13046.0,12336.0,12617.0,11629.0,12192.0,12408.0,12392.0,12367.0,12408.0
2022-10-14,18058.0,17338.0,15946.0,12979.0,12196.0,,17114.0,12392.0,13163.0,13263.0,12433.0,12813.0,11692.0,12238.0,12442.0,12417.0,12396.0,12433.0
2022-10-17,18004.0,16863.0,15596.0,12817.0,12013.0,,16821.0,12238.0,13000.0,13113.0,12329.0,12670.0,11617.0,12171.0,12425.0,12392.0,12367.0,12408.0
2022-10-18,18221.0,17658.0,16267.0,13054.0,12229.0,,17382.0,12567.0,13446.0,13446.0,12492.0,12988.0,11792.0,12204.0,12454.0,12421.0,12396.0,12433.0
2022-10-19,18204.0,17446.0,15929.0,12917.0,12121.0,,17193.0,12396.0,13304.0,13275.0,12363.0,12835.0,11654.0,12117.0,12417.0,12421.0,12396.0,12433.0
2022-10-20,18246.0,17467.0,15617.0,12654.0,11825.0,,17110.0,12167.0,13008.0,13075.0,12192.0,12611.0,11508.0,12092.0,12408.0,12421.0,12396.0,12433.0
2022-10-21,18250.0,17533.0,15788.0,12779.0,11863.0,,17190.0,12521.0,13096.0,13138.0,12213.0,12742.0,11554.0,12083.0,12417.0,12421.0,12396.0,12433.0
2022-10-24,18275.0,16979.0,15025.0,12613.0,11671.0,,16760.0,12171.0,12842.0,12917.0,12042.0,12493.0,11425.0,11979.0,12392.0,12404.0,12383.0,12417.0
2022-10-25,18250.0,16600.0,14829.0,12483.0,11588.0,,16560.0,12167.0,12958.0,12946.0,12021.0,12523.0,11496.0,12071.0,12425.0,12404.0,12379.0,12417.0
2022-10-26,18263.0,15775.0,14283.0,12188.0,11392.0,,16107.0,11858.0,12675.0,12642.0,11825.0,12250.0,11317.0,11933.0,12367.0,12388.0,12367.0,12400.0
2022-10-27,18246.0,14408.0,13767.0,11508.0,10896.0,,15474.0,11238.0,12263.0,12271.0,11629.0,11850.0,11150.0,11750.0,12267.0,12338.0,12317.0,12375.0
2022-10-28,18233.0,14046.0,13592.0,11208.0,10604.0,,15290.0,10900.0,12104.0,12154.0,11529.0,11672.0,11033.0,11688.0,12233.0,12363.0,12317.0,12358.0
2022-10-31,13025.0,12725.0,10450.0,9900.0,10125.0,,14653.0,10158.0,11238.0,11471.0,10963.0,10958.0,10579.0,11379.0,11925.0,12233.0,12225.0,12250.0
2022-11-01,13713.0,13250.0,11217.0,10592.0,10708.0,,15058.0,10839.0,11642.0,11842.0,11229.0,11388.0,10875.0,11375.0,12000.0,12338.0,12317.0,12325.0
2022-11-02,14246.0,13758.0,11663.0,10979.0,11375.0,,15405.0,11339.0,12121.0,12067.0,11383.0,11728.0,11063.0,11446.0,12025.0,12363.0,12325.0,12333.0
2022-11-03,13438.0,12929.0,11204.0,10696.0,11088.0,,14859.0,10996.0,11992.0,11971.0,11213.0,11543.0,11025.0,11425.0,11983.0,12358.0,12317.0,12317.0
2022-11-04,13796.0,13350.0,11608.0,11025.0,11471.0,,15119.0,11368.0,12217.0,12233.0,11492.0,11828.0,11213.0,11475.0,12008.0,12379.0,12333.0,12333.0
2022-11-07,13579.0,13083.0,11417.0,10900.0,11300.0,,14957.0,11206.0,12104.0,12163.0,11392.0,11716.0,11254.0,11483.0,11988.0,12379.0,12333.0,12333.0
2022-11-08,13500.0,12933.0,11067.0,10558.0,11067.0,,14881.0,10897.0,11988.0,12088.0,11263.0,11559.0,11117.0,11371.0,11933.0,12296.0,12325.0,12325.0
2022-11-09,13446.0,12933.0,11029.0,10513.0,11063.0,,14863.0,10868.0,12042.0,12163.0,11296.0,11592.0,11108.0,11350.0,11925.0,12246.0,12317.0,12317.0
2022-11-10,13604.0,13058.0,11204.0,10813.0,11371.0,,14957.0,11129.0,12221.0,12342.0,11496.0,11797.0,11083.0,11433.0,11958.0,12246.0,12317.0,12317.0
2022-11-11,13812.0,13396.0,11488.0,11071.0,11704.0,,15139.0,11421.0,12600.0,12696.0,11729.0,12112.0,11292.0,11533.0,11958.0,12246.0,12317.0,12317.0
2022-11-14,13696.0,13363.0,11929.0,11413.0,11988.0,,15090.0,11777.0,13092.0,13179.0,12221.0,12567.0,11600.0,11725.0,12046.0,12263.0,12342.0,12342.0
2022-11-15,13342.0,12608.0,11300.0,10788.0,11575.0,,14720.0,11221.0,12525.0,12696.0,11842.0,12071.0,11325.0,11517.0,11925.0,12158.0,12292.0,12292.0
2022-11-16,13317.0,12338.0,10992.0,10575.0,11408.0,,14622.0,10992.0,12271.0,12613.0,11821.0,11924.0,11250.0,11483.0,11875.0,12083.0,12283.0,12275.0
2022-11-17,13254.0,12192.0,10750.0,10308.0,11275.0,,14552.0,10778.0,12167.0,12579.0,11779.0,11826.0,11158.0,11433.0,11854.0,12050.0,12296.0,12283.0
2022-11-18,13271.0,12175.0,10692.0,10325.0,11325.0,,14552.0,10781.0,12213.0,12633.0,11817.0,11861.0,11192.0,11442.0,11829.0,12050.0,12292.0,12283.0
2022-11-21,13292.0,12438.0,10975.0,10658.0,11600.0,,14647.0,11078.0,12558.0,12858.0,12075.0,12143.0,11338.0,11521.0,11850.0,12042.0,12308.0,12292.0
2022-11-22,13208.0,11967.0,10792.0,10300.0,11592.0,,14462.0,10894.0,12292.0,12667.0,11950.0,11951.0,11250.0,11504.0,11833.0,12017.0,12292.0,12283.0
2022-11-23,13363.0,12425.0,11071.0,10496.0,11867.0,,14666.0,11145.0,12496.0,12800.0,12050.0,12123.0,11338.0,11525.0,11867.0,12025.0,12300.0,12292.0
2022-11-24,13413.0,12925.0,11183.0,10500.0,11983.0,,14849.0,11222.0,12550.0,12908.0,12108.0,12198.0,11438.0,11575.0,11838.0,12025.0,12308.0,12292.0
2022-11-25,13433.0,13008.0,11238.0,10529.0,11971.0,,14884.0,11246.0,12525.0,12838.0,12113.0,12180.0,11425.0,11596.0,11850.0,12017.0,12300.0,12292.0
2022-11-28,13404.0,12821.0,11138.0,10471.0,11938.0,,14812.0,11182.0,12621.0,12879.0,12054.0,12184.0,11421.0,11579.0,11825.0,11992.0,12283.0,12283.0
2022-11-29,13400.0,12492.0,10858.0,10308.0,11892.0,,14701.0,11020.0,12671.0,12838.0,12004.0,12133.0,11350.0,11554.0,11817.0,11950.0,12275.0,12275.0
2022-11-30,12542.0,11146.0,10504.0,12063.0,12558.0,,14704.0,11238.0,12867.0,13067.0,12125.0,12324.0,11492.0,11617.0,11842.0,11958.0,12283.0,12283.0
